viaje_id,fecha,hora_salida,origen,destino,distancia_km,tipo_ruta,condicion_climatica,nivel_trafico,tipo_vehiculo,cantidad_paradas,es_hora_pico,es_fin_de_semana,carga_kg,tiene_refrigeracion,eta_horas,eta_minutos
VJ-10752,2022-05-08,00:00,Cordoba,Mendoza,524.7,rural,granizo,muy_alto,camion_pequeno,2,0,0,10558,0,27.158,1629
VJ-10753,2022-06-16,14:00,Buenos Aires,Mendoza,167.6,autopista,despejado,moderado,camion_grande,1,0,0,6296,0,2.5623,154
VJ-10754,2022-04-17,19:00,Buenos Aires,Mendoza,891.4,autopista,niebla,muy_alto,semi_trailer,5,1,0,3751,0,42.0016,2520
VJ-10755,2023-03-07,18:00,Buenos Aires,Rosario,890.6,mixta,lluvia_fuerte,alto,camion_pequeno,4,1,0,22379,0,37.3801,2243
VJ-10756,2024-01-29,14:00,Lomas de Zamora,Pilar,1331.3,mixta,lluvia_leve,bajo,semi_trailer,2,0,0,21630,0,38.3868,2303
VJ-10757,2022-01-27,21:00,Tucuman,Cordoba,1175.5,autopista,despejado,alto,camion_grande,3,0,1,14084,1,21.766,1306
VJ-10758,2023-08-15,06:00,Cordoba,Mendoza,346.1,autopista,despejado,muy_alto,semi_trailer,3,0,0,13388,0,12.4225,745
VJ-10759,2023-08-14,22:00,Quilmes,San Isidro,618.0,rural,despejado,moderado,camion_mediano,0,0,0,17023,1,10.7909,647
VJ-10760,2022-06-06,00:00,Tigre,Ezeiza,293.2,autopista,niebla,bajo,camion_grande,0,0,0,21107,0,4.0281,242
VJ-10761,2023-07-03,05:00,Buenos Aires,Rosario,891.9,mixta,despejado,alto,semi_trailer,2,0,1,7766,0,30.2188,1813
VJ-10762,2022-04-24,20:00,Quilmes,San Isidro,125.3,mixta,lluvia_fuerte,alto,camion_grande,1,0,1,19484,0,6.0635,364
VJ-10763,2023-05-14,12:00,Rosario,Cordoba,1184.0,autopista,niebla,bajo,semi_trailer,1,0,1,1219,0,19.1091,1147
VJ-10764,2023-11-07,05:00,Buenos Aires,Rosario,890.6,rural,lluvia_leve,moderado,camion_grande,3,0,1,832,0,20.9319,1256
VJ-10765,2023-07-03,08:00,Cordoba,Mendoza,230.2,autopista,despejado,alto,camion_pequeno,5,1,0,6819,0,4.8926,294
VJ-10766,2022-10-02,07:00,Tucuman,Cordoba,51.0,rural,despejado,alto,camion_mediano,1,1,1,23162,0,1.5291,92
VJ-10767,2024-01-05,06:00,Quilmes,San Isidro,722.6,autopista,despejado,alto,semi_trailer,3,0,1,6984,0,16.3496,981
VJ-10768,2024-02-05,23:00,Buenos Aires,Mendoza,240.3,urbana,lluvia_leve,alto,camion_grande,1,0,0,15119,0,14.5792,875
VJ-10769,2023-10-23,16:00,Buenos Aires,Mendoza,634.7,mixta,despejado,moderado,camion_pequeno,0,0,1,13928,0,14.0952,846
VJ-10770,2023-01-16,11:00,Tucuman,Cordoba,606.8,autopista,despejado,bajo,camion_grande,1,0,1,7551,0,6.9991,420
VJ-10771,2022-08-11,02:00,Quilmes,San Isidro,1259.3,urbana,lluvia_fuerte,bajo,camion_grande,4,0,0,20219,0,57.0331,3422
VJ-10772,2022-10-09,06:00,Rosario,Cordoba,451.7,urbana,lluvia_leve,moderado,semi_trailer,2,0,1,16685,0,24.1825,1451
VJ-10773,2023-02-17,00:00,Cordoba,Mendoza,904.7,mixta,despejado,bajo,camion_pequeno,4,0,0,9818,1,17.1003,1026
VJ-10774,2023-02-14,23:00,Tucuman,Cordoba,142.2,urbana,despejado,bajo,semi_trailer,3,0,0,10893,0,5.9312,356
VJ-10775,2022-02-18,11:00,Buenos Aires,La Plata,1189.7,mixta,despejado,muy_alto,semi_trailer,0,0,0,3866,1,62.9203,3775
VJ-10776,2023-07-05,06:00,Buenos Aires,Cordoba,324.6,urbana,granizo,alto,semi_trailer,0,0,0,12587,0,33.0114,1981
VJ-10777,2022-06-24,19:00,Rosario,Cordoba,376.6,urbana,despejado,muy_alto,camion_pequeno,5,1,0,12937,0,26.5495,1593
VJ-10778,2022-09-04,20:00,San Miguel,CABA,1056.7,mixta,despejado,moderado,camion_mediano,3,0,0,4509,0,23.0264,1382
VJ-10779,2024-01-23,17:00,Cordoba,Mendoza,998.8,mixta,despejado,alto,camion_grande,2,1,0,8442,0,29.7864,1787
VJ-10780,2022-12-15,14:00,Quilmes,San Isidro,28.2,urbana,despejado,moderado,camion_mediano,1,0,0,6657,0,1.2365,74
VJ-10781,2023-01-30,03:00,Tigre,Ezeiza,920.9,autopista,lluvia_fuerte,moderado,semi_trailer,4,0,0,7669,0,20.9739,1258
VJ-10782,2022-05-31,09:00,Tigre,Ezeiza,598.1,rural,lluvia_fuerte,moderado,camion_grande,5,1,0,19415,0,18.5666,1114
VJ-10783,2023-02-11,17:00,Buenos Aires,La Plata,499.2,mixta,despejado,moderado,semi_trailer,0,1,1,14638,0,14.4383,866
VJ-10784,2023-02-17,23:00,Tucuman,Cordoba,78.3,autopista,despejado,moderado,camion_pequeno,3,0,0,6854,0,1.7757,107
VJ-10785,2022-09-02,03:00,Tucuman,Cordoba,1343.0,mixta,despejado,bajo,camion_mediano,1,0,1,1669,0,26.6584,1600
VJ-10786,2022-07-30,07:00,Buenos Aires,Rosario,554.8,autopista,despejado,alto,semi_trailer,0,1,0,23165,0,11.8422,711
VJ-10787,2022-07-11,07:00,Quilmes,San Isidro,1037.3,autopista,lluvia_fuerte,moderado,semi_trailer,5,1,1,22829,1,25.9343,1556
VJ-10788,2022-01-10,08:00,Santa Fe,Buenos Aires,474.3,rural,granizo,muy_alto,semi_trailer,1,1,0,6094,0,35.4828,2129
VJ-10789,2024-03-04,07:00,Santa Fe,Buenos Aires,798.5,rural,despejado,moderado,camion_pequeno,2,1,0,5982,0,13.9125,835
VJ-10790,2022-12-08,11:00,Rosario,Cordoba,932.1,autopista,despejado,alto,camion_grande,2,0,0,12054,0,18.4312,1106
VJ-10791,2022-02-01,07:00,Lanus,San Martin,215.6,mixta,despejado,muy_alto,camion_pequeno,3,1,0,5141,0,9.1387,548
VJ-10792,2023-11-27,20:00,Quilmes,San Isidro,1289.7,mixta,despejado,alto,camion_mediano,3,0,1,9475,0,46.0662,2764
VJ-10793,2023-12-20,08:00,Lanus,San Martin,553.5,rural,despejado,muy_alto,camion_grande,3,1,0,1846,0,20.8826,1253
VJ-10794,2022-06-03,15:00,San Miguel,CABA,410.9,urbana,despejado,moderado,camion_grande,0,0,0,5321,0,15.9963,960
VJ-10795,2023-05-16,06:00,Buenos Aires,Cordoba,31.7,autopista,despejado,bajo,camion_grande,0,0,0,19933,1,0.3784,23
VJ-10796,2022-03-30,16:00,Buenos Aires,Mendoza,201.4,autopista,lluvia_leve,bajo,camion_grande,2,0,0,18874,1,3.4831,209
VJ-10797,2022-04-11,20:00,Buenos Aires,Mendoza,355.7,urbana,despejado,bajo,camion_grande,5,0,0,13578,0,14.2951,858
VJ-10798,2023-03-03,18:00,Lanus,San Martin,953.7,autopista,lluvia_leve,moderado,semi_trailer,2,1,1,7037,0,17.5198,1051
VJ-10799,2023-12-31,14:00,San Miguel,CABA,143.5,mixta,lluvia_leve,moderado,semi_trailer,4,0,0,17009,0,6.0303,362
VJ-10800,2022-05-24,00:00,Cordoba,Mendoza,48.5,mixta,despejado,muy_alto,semi_trailer,4,0,0,14292,1,4.208,252
VJ-10801,2024-02-21,04:00,Tucuman,Cordoba,84.4,autopista,despejado,moderado,camion_grande,3,0,0,695,0,2.4968,150
VJ-10802,2022-03-04,09:00,Santa Fe,Buenos Aires,473.5,urbana,despejado,alto,camion_pequeno,0,1,0,23129,0,20.1458,1209
VJ-10803,2024-01-07,20:00,Quilmes,San Isidro,199.6,urbana,lluvia_fuerte,moderado,semi_trailer,5,0,0,10359,0,14.165,850
VJ-10804,2023-05-01,03:00,Buenos Aires,La Plata,10.0,mixta,lluvia_leve,bajo,camion_pequeno,4,0,0,8600,0,1.2048,72
VJ-10805,2023-11-05,08:00,Lanus,San Martin,1150.2,urbana,despejado,alto,camion_mediano,4,1,0,22825,0,56.1459,3369
VJ-10806,2022-10-24,22:00,Buenos Aires,Mendoza,247.4,rural,lluvia_leve,bajo,camion_mediano,5,0,0,16102,0,6.2054,372
VJ-10807,2023-02-03,04:00,Moron,Palermo,654.9,autopista,despejado,alto,camion_pequeno,3,0,1,15477,1,10.9671,658
VJ-10808,2022-01-10,04:00,Rosario,Cordoba,69.3,urbana,lluvia_leve,alto,semi_trailer,2,0,0,24193,0,5.2334,314
VJ-10809,2022-12-14,20:00,Tucuman,Cordoba,723.1,rural,despejado,alto,semi_trailer,1,0,1,21993,0,23.8436,1431
VJ-10810,2022-07-04,20:00,Tigre,Ezeiza,1293.6,rural,despejado,alto,camion_grande,0,0,0,15958,0,37.4082,2244
VJ-10811,2022-04-09,02:00,Tucuman,Cordoba,822.4,autopista,despejado,moderado,camion_grande,3,0,1,24514,1,12.0497,723
VJ-10812,2022-03-05,23:00,Santa Fe,Buenos Aires,156.6,mixta,despejado,bajo,camion_mediano,1,0,0,14264,0,3.4686,208
VJ-10813,2023-10-15,03:00,Buenos Aires,Rosario,1293.7,mixta,lluvia_fuerte,moderado,camion_pequeno,2,0,0,12874,1,42.5994,2556
VJ-10814,2022-07-16,05:00,Buenos Aires,Mar del Plata,323.4,rural,despejado,moderado,camion_grande,5,0,0,17818,0,8.7176,523
VJ-10815,2023-11-30,18:00,Buenos Aires,Rosario,509.8,rural,despejado,moderado,camion_pequeno,3,1,0,2858,0,10.0582,603
VJ-10816,2023-03-26,19:00,Lanus,San Martin,706.2,mixta,despejado,moderado,semi_trailer,2,1,0,5017,0,20.4049,1224
VJ-10817,2022-10-24,19:00,Buenos Aires,Rosario,703.2,rural,lluvia_fuerte,alto,camion_pequeno,0,1,0,1238,0,22.5044,1350
VJ-10818,2023-05-28,17:00,Rosario,Cordoba,1355.7,mixta,lluvia_fuerte,moderado,camion_mediano,0,1,0,17465,0,40.4228,2425
VJ-10819,2024-02-23,10:00,Lanus,San Martin,918.0,urbana,lluvia_leve,muy_alto,camion_grande,0,0,0,7070,0,78.558,4713
VJ-10820,2022-02-06,18:00,Buenos Aires,Mar del Plata,337.5,autopista,granizo,muy_alto,camion_pequeno,0,1,0,23538,0,13.0574,783
VJ-10821,2022-12-25,03:00,Quilmes,San Isidro,386.0,urbana,niebla,moderado,camion_mediano,0,0,1,17133,0,18.1472,1089
VJ-10822,2022-02-23,21:00,Rosario,Cordoba,752.5,rural,despejado,bajo,camion_mediano,3,0,0,1092,0,11.4931,690
VJ-10823,2022-09-01,11:00,Quilmes,San Isidro,1257.0,mixta,lluvia_leve,bajo,camion_pequeno,2,0,1,14804,0,25.8624,1552
VJ-10824,2022-05-10,23:00,San Miguel,CABA,1387.4,urbana,despejado,alto,camion_pequeno,0,0,1,2363,1,62.2539,3735
VJ-10825,2022-07-30,21:00,San Miguel,CABA,675.4,rural,granizo,bajo,semi_trailer,0,0,1,8698,0,19.5015,1170
VJ-10826,2022-10-01,17:00,Quilmes,San Isidro,1001.3,autopista,niebla,muy_alto,semi_trailer,2,1,0,21918,0,39.6516,2379
VJ-10827,2022-05-06,16:00,Cordoba,Mendoza,119.0,mixta,lluvia_fuerte,moderado,camion_grande,1,0,1,24810,0,4.4679,268
VJ-10828,2023-08-26,03:00,Tigre,Ezeiza,913.4,rural,despejado,bajo,semi_trailer,3,0,1,1606,0,17.4829,1049
VJ-10829,2022-02-23,06:00,Rosario,Cordoba,627.2,mixta,despejado,alto,semi_trailer,1,0,0,22124,0,23.6098,1417
VJ-10830,2023-09-29,18:00,Buenos Aires,La Plata,1292.6,autopista,granizo,muy_alto,camion_grande,2,1,1,1396,0,51.101,3066
VJ-10831,2023-06-16,14:00,Quilmes,San Isidro,1203.3,urbana,niebla,moderado,camion_grande,4,0,0,24067,0,65.0365,3902
VJ-10832,2024-02-29,21:00,Buenos Aires,Mendoza,1271.7,mixta,lluvia_fuerte,muy_alto,camion_mediano,2,0,0,3302,0,78.4788,4709
VJ-10833,2023-03-31,21:00,San Miguel,CABA,182.8,autopista,despejado,alto,camion_pequeno,4,0,0,9167,0,4.4205,265
VJ-10834,2022-10-11,06:00,Santa Fe,Buenos Aires,896.5,urbana,despejado,muy_alto,semi_trailer,4,0,0,19491,0,70.4894,4229
VJ-10835,2023-11-03,07:00,Santa Fe,Buenos Aires,1218.0,rural,despejado,muy_alto,camion_grande,1,1,0,5313,0,46.3129,2779
VJ-10836,2022-09-23,17:00,Buenos Aires,Rosario,816.0,urbana,despejado,alto,semi_trailer,0,1,0,2492,0,54.1693,3250
VJ-10837,2022-07-28,16:00,Tigre,Ezeiza,496.1,autopista,lluvia_leve,bajo,camion_mediano,0,0,0,17245,1,5.7035,342
VJ-10838,2023-10-30,19:00,Cordoba,Mendoza,208.9,mixta,despejado,alto,camion_grande,2,1,0,11476,0,8.013,481
VJ-10839,2024-03-10,03:00,Buenos Aires,La Plata,1277.5,rural,despejado,moderado,camion_mediano,0,0,0,10759,0,22.4086,1345
VJ-10840,2022-03-21,12:00,Lomas de Zamora,Pilar,923.3,autopista,granizo,moderado,camion_pequeno,1,0,0,21773,1,18.6603,1120
VJ-10841,2023-08-13,16:00,San Miguel,CABA,853.9,mixta,lluvia_leve,bajo,camion_pequeno,5,0,0,10885,0,18.2827,1097
VJ-10842,2024-01-21,23:00,Buenos Aires,Mar del Plata,330.9,autopista,despejado,alto,camion_grande,2,0,0,23210,0,6.8843,413
VJ-10843,2022-09-08,07:00,Tucuman,Cordoba,634.1,urbana,niebla,muy_alto,camion_mediano,3,1,0,4605,0,60.045,3603
VJ-10844,2023-10-10,13:00,Buenos Aires,Mendoza,446.2,rural,lluvia_leve,alto,camion_grande,0,0,0,5362,0,13.5763,815
VJ-10845,2022-03-16,01:00,Santa Fe,Buenos Aires,1042.6,urbana,despejado,moderado,semi_trailer,1,0,0,1284,0,48.4874,2909
VJ-10846,2022-12-11,22:00,Tigre,Ezeiza,978.7,mixta,niebla,moderado,semi_trailer,1,0,0,11536,0,30.918,1855
VJ-10847,2023-05-04,14:00,Buenos Aires,La Plata,1275.8,urbana,lluvia_fuerte,moderado,semi_trailer,5,0,0,14776,0,70.8761,4253
VJ-10848,2023-01-24,18:00,Quilmes,San Isidro,221.6,rural,lluvia_fuerte,alto,camion_pequeno,0,1,0,22582,0,7.277,437
VJ-10849,2023-01-29,18:00,Rosario,Cordoba,794.1,urbana,despejado,alto,camion_pequeno,4,1,0,14481,0,40.3682,2422
VJ-10850,2022-10-19,18:00,Buenos Aires,Cordoba,608.4,rural,despejado,muy_alto,camion_mediano,2,1,0,10801,1,21.9402,1316
VJ-10851,2023-06-05,08:00,Buenos Aires,Mar del Plata,1295.1,rural,despejado,muy_alto,camion_pequeno,5,1,1,7277,0,49.0222,2941
VJ-10852,2023-04-01,11:00,Buenos Aires,La Plata,19.3,urbana,granizo,moderado,camion_mediano,0,0,1,19215,0,1.0864,65
VJ-10853,2022-03-22,08:00,Buenos Aires,Rosario,130.7,urbana,despejado,alto,camion_grande,1,1,0,4316,0,7.0113,421
VJ-10854,2022-11-19,16:00,Buenos Aires,Mar del Plata,640.3,urbana,despejado,moderado,camion_grande,5,0,0,2927,0,28.2322,1694
VJ-10855,2022-08-14,00:00,Quilmes,San Isidro,1329.4,autopista,despejado,moderado,camion_pequeno,5,0,1,19713,0,17.8538,1071
VJ-10856,2024-02-07,20:00,Rosario,Cordoba,402.8,mixta,despejado,alto,semi_trailer,1,0,0,17418,0,14.5763,875
VJ-10857,2023-11-04,18:00,San Miguel,CABA,862.6,rural,lluvia_fuerte,moderado,camion_grande,5,1,1,11926,0,26.6398,1598
VJ-10858,2022-04-09,12:00,Lanus,San Martin,691.4,autopista,niebla,alto,semi_trailer,5,0,0,18306,0,22.2335,1334
VJ-10859,2022-12-22,05:00,Lomas de Zamora,Pilar,930.8,autopista,despejado,moderado,camion_mediano,0,0,0,10949,0,11.2915,677
VJ-10860,2023-02-23,07:00,Quilmes,San Isidro,845.5,rural,lluvia_fuerte,alto,semi_trailer,5,1,1,9279,0,36.4834,2189
VJ-10861,2022-02-16,08:00,Cordoba,Mendoza,372.4,mixta,despejado,alto,semi_trailer,0,1,0,7674,0,13.4531,807
VJ-10862,2022-01-21,19:00,Buenos Aires,Mendoza,1093.6,rural,lluvia_leve,moderado,camion_mediano,0,1,0,4734,0,23.4803,1409
VJ-10863,2023-07-03,06:00,Lomas de Zamora,Pilar,920.4,autopista,niebla,alto,camion_pequeno,4,0,0,7002,0,20.1918,1212
VJ-10864,2022-01-21,17:00,Quilmes,San Isidro,470.8,rural,despejado,moderado,camion_grande,1,1,0,946,1,9.0901,545
VJ-10865,2023-01-22,07:00,Lomas de Zamora,Pilar,329.7,mixta,despejado,alto,camion_pequeno,5,1,1,4551,0,11.3085,679
VJ-10866,2023-08-26,17:00,Buenos Aires,Cordoba,38.0,autopista,niebla,moderado,semi_trailer,5,1,0,5475,1,2.8252,170
VJ-10867,2023-01-21,03:00,Rosario,Cordoba,390.9,autopista,despejado,alto,camion_grande,1,0,1,21997,0,8.1037,486
VJ-10868,2023-05-24,17:00,Buenos Aires,Rosario,405.3,rural,granizo,alto,semi_trailer,5,1,0,13030,1,22.3367,1340
VJ-10869,2022-11-15,14:00,Quilmes,San Isidro,562.3,urbana,despejado,moderado,camion_pequeno,1,0,0,18953,1,18.8578,1131
VJ-10870,2023-08-04,04:00,Lomas de Zamora,Pilar,834.8,urbana,despejado,bajo,semi_trailer,0,0,0,16016,0,31.7591,1906
VJ-10871,2022-08-03,19:00,Buenos Aires,Mendoza,456.8,autopista,lluvia_fuerte,muy_alto,camion_pequeno,4,1,0,682,0,17.0924,1026
VJ-10872,2022-03-25,15:00,Lomas de Zamora,Pilar,457.4,mixta,lluvia_leve,moderado,camion_mediano,5,0,0,24737,0,13.73,824
VJ-10873,2023-06-22,01:00,Buenos Aires,Cordoba,284.3,urbana,despejado,alto,camion_mediano,0,0,0,16726,1,13.6849,821
VJ-10874,2023-01-16,21:00,Quilmes,San Isidro,1394.1,mixta,despejado,moderado,semi_trailer,5,0,1,11063,0,42.4104,2545
VJ-10875,2024-01-08,15:00,Moron,Palermo,731.9,rural,niebla,muy_alto,camion_grande,2,0,0,11319,0,39.7317,2384
VJ-10876,2022-01-06,05:00,Lanus,San Martin,23.7,rural,despejado,alto,semi_trailer,3,0,1,2697,0,1.6673,100
VJ-10877,2022-01-15,11:00,Tucuman,Cordoba,836.3,mixta,despejado,bajo,semi_trailer,0,0,0,7906,0,20.6291,1238
VJ-10878,2022-03-21,08:00,Rosario,Cordoba,520.5,autopista,niebla,muy_alto,camion_grande,3,1,0,21523,0,20.2617,1216
VJ-10879,2023-11-16,19:00,Buenos Aires,Cordoba,468.9,autopista,lluvia_leve,moderado,semi_trailer,4,1,1,24658,0,10.2633,616
VJ-10880,2022-11-28,04:00,Buenos Aires,Mar del Plata,137.0,rural,despejado,bajo,camion_mediano,4,0,1,16080,0,3.082,185
VJ-10881,2023-12-25,07:00,Lomas de Zamora,Pilar,705.5,mixta,despejado,alto,camion_grande,0,1,0,12863,0,23.6085,1417
VJ-10882,2023-05-17,08:00,Rosario,Cordoba,1338.0,autopista,lluvia_leve,muy_alto,camion_mediano,5,1,0,14827,0,39.9526,2397
VJ-10883,2022-07-15,11:00,Lanus,San Martin,1199.0,mixta,lluvia_leve,bajo,camion_grande,5,0,0,7505,0,29.9937,1800
VJ-10884,2023-05-30,10:00,Buenos Aires,Cordoba,17.8,urbana,despejado,moderado,camion_mediano,2,0,1,12587,0,1.4965,90
VJ-10885,2023-09-15,18:00,Rosario,Cordoba,391.1,mixta,despejado,muy_alto,camion_grande,0,1,0,24028,0,19.5601,1174
VJ-10886,2022-07-01,19:00,Santa Fe,Buenos Aires,63.1,rural,despejado,muy_alto,camion_pequeno,0,1,0,5519,0,2.2372,134
VJ-10887,2024-01-26,08:00,Tigre,Ezeiza,446.8,urbana,despejado,alto,camion_pequeno,4,1,0,6862,0,22.2098,1333
VJ-10888,2022-03-08,12:00,Tigre,Ezeiza,727.7,autopista,niebla,bajo,camion_grande,5,0,0,22379,0,11.8339,710
VJ-10889,2023-07-29,05:00,Rosario,Cordoba,967.3,urbana,despejado,bajo,camion_mediano,3,0,0,605,0,27.6631,1660
VJ-10890,2023-10-04,05:00,Cordoba,Mendoza,132.5,mixta,lluvia_leve,alto,semi_trailer,0,0,0,6583,0,5.7666,346
VJ-10891,2024-01-26,20:00,Buenos Aires,Mar del Plata,437.8,autopista,despejado,alto,camion_mediano,5,0,0,6761,0,7.9117,475
VJ-10892,2022-07-01,07:00,Buenos Aires,La Plata,795.4,mixta,lluvia_fuerte,moderado,camion_mediano,3,1,0,9439,0,26.3497,1581
VJ-10893,2023-07-05,05:00,Buenos Aires,Rosario,1163.0,mixta,despejado,moderado,semi_trailer,5,0,1,19676,0,36.9882,2219
VJ-10894,2022-04-03,16:00,Quilmes,San Isidro,298.4,mixta,despejado,alto,camion_grande,5,0,0,24850,0,11.9138,715
VJ-10895,2023-08-26,18:00,Rosario,Cordoba,670.5,urbana,granizo,alto,camion_mediano,3,1,0,18973,0,52.4172,3145
VJ-10896,2023-01-02,10:00,Cordoba,Mendoza,230.7,urbana,lluvia_leve,alto,camion_pequeno,3,0,0,3783,1,12.3751,743
VJ-10897,2023-05-10,07:00,Buenos Aires,La Plata,1026.0,mixta,niebla,alto,semi_trailer,3,1,1,12729,0,51.3792,3083
VJ-10898,2022-06-20,18:00,Rosario,Cordoba,595.2,urbana,granizo,muy_alto,camion_pequeno,2,1,0,1435,1,70.4915,4229
VJ-10899,2022-05-25,01:00,Tucuman,Cordoba,190.5,rural,granizo,moderado,camion_mediano,2,0,0,10634,0,5.522,331
VJ-10900,2022-07-28,09:00,Santa Fe,Buenos Aires,288.6,mixta,despejado,moderado,camion_mediano,1,1,0,6548,0,6.8596,412
VJ-10901,2023-04-20,12:00,Tucuman,Cordoba,664.4,autopista,despejado,bajo,camion_pequeno,5,0,0,15976,0,8.0671,484
VJ-10902,2023-09-04,09:00,Lomas de Zamora,Pilar,565.8,urbana,despejado,alto,camion_mediano,2,1,0,24432,0,29.2853,1757
VJ-10903,2023-02-12,16:00,Quilmes,San Isidro,523.1,urbana,despejado,moderado,camion_mediano,2,0,0,20507,0,20.1127,1207
VJ-10904,2022-10-19,10:00,Moron,Palermo,429.7,rural,despejado,bajo,camion_mediano,0,0,0,6394,0,5.9478,357
VJ-10905,2023-02-19,11:00,Rosario,Cordoba,656.2,mixta,despejado,moderado,camion_pequeno,0,0,0,3822,0,13.3335,800
VJ-10906,2024-02-29,15:00,Buenos Aires,La Plata,964.0,rural,despejado,moderado,semi_trailer,0,0,0,22460,0,19.6242,1177
VJ-10907,2023-01-28,03:00,Buenos Aires,Rosario,1183.4,mixta,lluvia_leve,alto,camion_grande,2,0,0,14395,0,48.1575,2889
VJ-10908,2022-10-16,23:00,Buenos Aires,Rosario,284.7,rural,despejado,muy_alto,camion_grande,4,0,0,14750,1,12.8375,770
VJ-10909,2022-01-18,17:00,Buenos Aires,La Plata,1075.9,autopista,despejado,alto,camion_grande,0,1,1,10108,0,18.9444,1137
VJ-10910,2024-01-15,07:00,Rosario,Cordoba,748.5,urbana,lluvia_leve,alto,camion_pequeno,3,1,1,18030,1,34.5251,2072
VJ-10911,2023-10-16,11:00,Cordoba,Mendoza,66.5,mixta,lluvia_leve,bajo,semi_trailer,2,0,1,20467,0,2.5514,153
VJ-10912,2024-02-04,09:00,Buenos Aires,Rosario,1299.1,mixta,lluvia_leve,muy_alto,camion_grande,5,1,0,1233,1,70.7561,4245
VJ-10913,2022-02-20,16:00,Tigre,Ezeiza,1392.9,mixta,granizo,alto,camion_grande,4,0,0,8487,0,66.1029,3966
VJ-10914,2022-10-07,01:00,Santa Fe,Buenos Aires,394.8,rural,lluvia_fuerte,moderado,camion_mediano,5,0,0,6439,0,11.3196,679
VJ-10915,2022-10-22,00:00,Moron,Palermo,145.0,rural,despejado,moderado,camion_grande,1,0,0,7743,1,3.5631,214
VJ-10916,2023-04-01,17:00,San Miguel,CABA,762.6,mixta,lluvia_leve,alto,camion_grande,3,1,1,11660,0,31.2741,1876
VJ-10917,2022-03-27,02:00,Tucuman,Cordoba,928.4,rural,lluvia_leve,moderado,camion_pequeno,4,0,0,18893,0,18.105,1086
VJ-10918,2023-08-02,04:00,Tucuman,Cordoba,947.6,autopista,despejado,alto,semi_trailer,0,0,0,5963,0,19.9994,1200
VJ-10919,2023-08-08,03:00,Rosario,Cordoba,536.0,mixta,granizo,moderado,camion_mediano,0,0,0,7424,0,18.7348,1124
VJ-10920,2024-02-28,06:00,Tigre,Ezeiza,774.6,rural,lluvia_fuerte,muy_alto,semi_trailer,2,0,0,20136,0,53.3922,3204
VJ-10921,2022-07-01,14:00,Moron,Palermo,1204.1,autopista,lluvia_leve,moderado,camion_mediano,3,0,0,15227,1,19.408,1164
VJ-10922,2022-01-30,13:00,Buenos Aires,La Plata,542.9,autopista,lluvia_fuerte,alto,camion_pequeno,5,0,0,13944,1,14.4812,869
VJ-10923,2023-09-08,15:00,Buenos Aires,Rosario,241.4,mixta,granizo,moderado,camion_mediano,5,0,0,12633,1,11.1128,667
VJ-10924,2022-11-27,07:00,Moron,Palermo,646.3,mixta,lluvia_leve,muy_alto,camion_mediano,5,1,1,23856,0,35.2266,2114
VJ-10925,2022-12-06,14:00,San Miguel,CABA,1385.7,mixta,despejado,alto,semi_trailer,1,0,0,4142,0,53.2255,3194
VJ-10926,2023-01-30,21:00,Lanus,San Martin,19.6,rural,despejado,alto,camion_pequeno,0,0,0,17531,0,0.4265,26
VJ-10927,2024-01-13,01:00,Quilmes,San Isidro,619.5,urbana,lluvia_fuerte,moderado,camion_pequeno,5,0,0,13554,0,31.9629,1918
VJ-10928,2023-08-17,03:00,Cordoba,Mendoza,605.7,mixta,lluvia_fuerte,moderado,semi_trailer,0,0,1,9101,0,24.5651,1474
VJ-10929,2023-12-28,10:00,Buenos Aires,Mendoza,302.0,autopista,despejado,bajo,semi_trailer,0,0,0,2927,0,3.864,232
VJ-10930,2022-05-24,08:00,Buenos Aires,Mar del Plata,1104.4,autopista,despejado,muy_alto,camion_grande,5,1,0,19978,1,31.7647,1906
VJ-10931,2024-02-01,15:00,Cordoba,Mendoza,799.0,autopista,lluvia_fuerte,moderado,camion_mediano,2,0,0,22561,0,15.2648,916
VJ-10932,2022-09-23,06:00,Buenos Aires,Cordoba,895.1,rural,lluvia_leve,alto,camion_grande,0,0,0,5361,0,23.6509,1419
VJ-10933,2023-05-12,16:00,Tucuman,Cordoba,905.0,mixta,despejado,muy_alto,camion_grande,4,0,0,12767,0,46.9267,2816
VJ-10934,2022-10-12,10:00,Tigre,Ezeiza,939.6,mixta,despejado,alto,camion_pequeno,0,0,1,7264,0,27.0076,1620
VJ-10935,2023-02-13,07:00,Buenos Aires,Mar del Plata,1177.6,autopista,despejado,alto,camion_pequeno,4,1,0,12413,0,19.6322,1178
VJ-10936,2024-01-28,14:00,Cordoba,Mendoza,1358.9,urbana,despejado,muy_alto,camion_pequeno,0,0,0,8625,0,102.5272,6152
VJ-10937,2022-05-16,23:00,Buenos Aires,Mar del Plata,777.2,mixta,despejado,muy_alto,camion_grande,0,0,1,2586,0,37.4419,2247
VJ-10938,2023-05-05,01:00,Buenos Aires,La Plata,655.3,rural,despejado,moderado,semi_trailer,4,0,0,21271,1,16.2243,973
VJ-10939,2023-10-13,23:00,Tucuman,Cordoba,818.6,rural,lluvia_leve,moderado,camion_pequeno,0,0,0,21557,1,16.1351,968
VJ-10940,2023-10-23,10:00,Santa Fe,Buenos Aires,694.7,urbana,despejado,moderado,camion_grande,1,0,0,17349,0,28.7185,1723
